id,id_,per_num,add_time,age,level,country_id,town_id,village_id,income,out_poverty,status
1087,1838276,3,2017,48,3,5.11E+11,5.11E+11,5.11E+11,1089.729019,0,1
1088,782011,5,2017,45,1,5.12E+11,5.12E+11,5.12E+11,2220,0,1
1089,1370681,2,2014,63,1,5.11E+11,5.11E+11,5.11E+11,1089.729019,0,-1
1090,1696138,6,2017,84,1,5.12E+11,5.12E+11,5.12E+11,1089.729019,0,1
1091,870710,3,2017,45,3,5.11E+11,5.11E+11,5.11E+11,1089.729019,0,1
1092,1069018,5,2014,39,1,5.12E+11,5.12E+11,5.12E+11,3392,0,1
1093,1201434,2,2016,81,1,5.12E+11,5.12E+11,5.12E+11,1089.729019,0,1
1094,974106,1,2017,34,3,5.13E+11,5.13E+11,5.13E+11,2200,0,1
1095,1283200,4,2017,8,1,5.11E+11,5.11E+11,5.11E+11,1089.729019,0,-1
1096,1731286,2,2017,69,2,5.12E+11,5.12E+11,5.12E+11,1089.729019,0,1
1097,1110317,3,2014,72,1,5.11E+11,5.11E+11,5.11E+11,1089.729019,0,1
1098,689579,4,2016,51,3,5.13E+11,5.13E+11,5.13E+11,1071,0,1
1099,1558185,5,2017,66,3,5.13E+11,5.13E+11,5.13E+11,1089.729019,0,1
1100,999084,2,2017,67,3,5.11E+11,5.11E+11,5.11E+11,1089.729019,0,1
1101,1262079,2,2015,68,1,5.11E+11,5.11E+11,5.11E+11,1089.729019,0,-1
1102,1126381,2,2014,63,1,5.11E+11,5.11E+11,5.11E+11,1089.729019,0,1
1103,1215290,2,2015,48,1,5.11E+11,5.11E+11,5.11E+11,1089.729019,0,-1
1104,1520083,1,2017,54,1,5.12E+11,5.12E+11,5.12E+11,1089.729019,0,1
1105,855626,5,2015,39,2,5.12E+11,5.12E+11,5.12E+11,1089.729019,0,1
1106,1822006,1,2014,62,1,5.12E+11,5.12E+11,5.12E+11,2500,0,1
1107,1046625,5,2015,19,1,5.12E+11,5.12E+11,5.12E+11,3400,0,1
1108,1700588,5,2017,22,1,5.12E+11,5.12E+11,5.12E+11,1089.729019,0,1
1109,1113654,2,2014,74,1,5.11E+11,5.11E+11,5.11E+11,1089.729019,0,1
1110,1112769,4,2014,14,1,5.11E+11,5.11E+11,5.11E+11,1089.729019,0,1
1111,1871379,2,2017,70,1,5.12E+11,5.12E+11,5.12E+11,1089.729019,0,1
1112,1038511,2,2017,61,3,5.11E+11,5.11E+11,5.11E+11,1089.729019,0,1
1113,817230,3,2017,66,1,5.11E+11,5.11E+11,5.11E+11,2540,0,1
1114,1281687,4,2014,52,1,5.12E+11,5.12E+11,5.12E+11,1089.729019,0,1
1115,1106389,5,2014,66,1,5.11E+11,5.11E+11,5.11E+11,1089.729019,0,1
1116,774294,5,2017,80,1,5.12E+11,5.12E+11,5.12E+11,3217,0,1
1117,736678,5,2015,76,3,5.11E+11,5.11E+11,5.11E+11,3084,0,1
1118,61327,2,2014,73,2,5.11E+11,5.11E+11,5.11E+11,1089.729019,0,1
1119,1349203,3,2017,55,1,5.11E+11,5.11E+11,5.11E+11,1089.729019,0,-1
1120,762476,3,2017,45,1,5.12E+11,5.12E+11,5.12E+11,2570,0,1
1121,555772,7,2016,44,1,5.12E+11,5.12E+11,5.12E+11,2257,0,1
1122,1902328,6,2014,75,3,5.11E+11,5.11E+11,5.11E+11,1089.729019,0,1
1123,142401,2,2016,85,2,5.11E+11,5.11E+11,5.11E+11,2850,0,1
1124,251375,5,2016,42,1,5.13E+11,5.13E+11,5.13E+11,3833,0,1
1125,1500370,4,2014,65,1,5.12E+11,5.12E+11,5.12E+11,1089.729019,0,1
1126,1632896,6,2016,14,1,5.12E+11,5.12E+11,5.12E+11,3359,0,1
1127,1727231,3,2016,50,3,5.12E+11,5.12E+11,5.12E+11,6052,0,1
1128,1855356,5,2017,62,1,5.12E+11,5.12E+11,5.12E+11,1089.729019,0,1
1129,20967,4,2016,33,3,5.13E+11,5.13E+11,5.13E+11,1089.729019,0,1
1130,1225117,3,2015,44,1,5.11E+11,5.11E+11,5.11E+11,1089.729019,0,-1
1131,437415,4,2014,49,1,5.12E+11,5.12E+11,5.12E+11,2400,0,1
1132,1366878,4,2015,55,1,5.11E+11,5.11E+11,5.11E+11,1089.729019,0,-1
1133,396852,3,2016,79,1,5.11E+11,5.11E+11,5.11E+11,1089.729019,0,1
1134,414601,3,2017,40,1,5.13E+11,5.13E+11,5.13E+11,1089.729019,0,1
1135,476703,2,2014,68,1,5.11E+11,5.11E+11,5.11E+11,1089.729019,0,1
1136,368040,6,2016,51,3,5.13E+11,5.13E+11,5.13E+11,1089.729019,0,1
1137,634911,3,2016,74,3,5.13E+11,5.13E+11,5.13E+11,2440,0,1
1138,1504297,7,2014,18,1,5.12E+11,5.12E+11,5.12E+11,1089.729019,0,1
1139,1083449,3,2014,23,1,5.11E+11,5.11E+11,5.11E+11,1089.729019,0,1
1140,657371,3,2016,74,1,5.13E+11,5.13E+11,5.13E+11,1089.729019,0,1
1141,1488837,4,2014,10,1,5.12E+11,5.12E+11,5.12E+11,1089.729019,0,1
1142,1103022,2,2014,70,1,5.11E+11,5.11E+11,5.11E+11,1089.729019,0,1
1143,695102,4,2014,40,3,5.13E+11,5.13E+11,5.13E+11,1089.729019,0,1
1144,186620,4,2016,37,1,5.13E+11,5.13E+11,5.13E+11,1089.729019,0,1
1145,1329268,4,2015,12,1,5.11E+11,5.11E+11,5.11E+11,1089.729019,0,-1
1146,1276740,2,2014,50,1,5.12E+11,5.12E+11,5.12E+11,1089.729019,0,1
1147,1266213,3,2017,43,1,5.11E+11,5.11E+11,5.11E+11,1089.729019,0,-1
1148,1312584,2,2014,58,1,5.11E+11,5.11E+11,5.11E+11,1089.729019,0,-1
1149,1098594,2,2014,66,1,5.11E+11,5.11E+11,5.11E+11,1089.729019,0,1
1150,1855838,6,2017,60,3,5.11E+11,5.11E+11,5.11E+11,1089.729019,0,1
1151,1578473,7,2014,43,1,5.12E+11,5.12E+11,5.12E+11,3707,0,1
1152,1848681,3,2017,49,3,5.11E+11,5.11E+11,5.11E+11,1089.729019,0,1
1153,708305,2,2014,62,3,5.13E+11,5.13E+11,5.13E+11,1089.729019,0,1
1154,846805,6,2016,65,2,5.12E+11,5.12E+11,5.12E+11,1089.729019,0,1
1155,147098,4,2016,46,2,5.11E+11,5.11E+11,5.11E+11,2850,0,1
1156,609700,6,2014,47,2,5.11E+11,5.11E+11,5.11E+11,1089.729019,0,1
1157,709625,4,2014,28,3,5.13E+11,5.13E+11,5.13E+11,1089.729019,0,1
1158,197108,7,2016,44,1,5.13E+11,5.13E+11,5.13E+11,1089.729019,0,1
1159,368353,6,2016,53,3,5.13E+11,5.13E+11,5.13E+11,1089.729019,0,1
1160,64885,6,2014,61,2,5.11E+11,5.11E+11,5.11E+11,1089.729019,0,1
1161,1393327,6,2014,15,1,5.12E+11,5.12E+11,5.12E+11,1089.729019,0,1
1162,1854579,5,2017,41,1,5.12E+11,5.12E+11,5.12E+11,1089.729019,0,1
1163,1671928,3,2014,74,1,5.11E+11,5.11E+11,5.11E+11,2176,0,1
1164,1324315,2,2017,66,1,5.11E+11,5.11E+11,5.11E+11,1089.729019,0,-1
1166,1562356,4,2015,33,1,5.12E+11,5.12E+11,5.12E+11,1998,0,1
1167,1675127,5,2016,16,1,5.12E+11,5.12E+11,5.12E+11,3780,0,1
1168,69534,2,2014,65,2,5.11E+11,5.11E+11,5.11E+11,1089.729019,0,1
1169,169398,3,2017,38,2,5.11E+11,5.11E+11,5.11E+11,2541,0,1
1170,231802,5,2017,39,1,5.13E+11,5.13E+11,5.13E+11,3254,0,1
1171,810135,2,2017,68,1,5.13E+11,5.13E+11,5.13E+11,1089.729019,0,1
1172,1306987,4,2016,9,1,5.11E+11,5.11E+11,5.11E+11,1089.729019,0,-1
1173,855290,4,2015,37,2,5.12E+11,5.12E+11,5.12E+11,1089.729019,0,1
1174,676673,4,2017,75,1,5.13E+11,5.13E+11,5.13E+11,1089.729019,0,1
1175,520456,1,2016,72,0,5.11E+11,5.11E+11,5.11E+11,1089.729019,0,1
1176,1074236,1,2015,18,1,5.13E+11,5.13E+11,5.13E+11,1089.729019,0,1
1177,1608630,6,2014,87,3,5.11E+11,5.11E+11,5.11E+11,1089.729019,0,1
1178,1215134,5,2017,87,1,5.11E+11,5.11E+11,5.11E+11,1089.729019,0,-1
1179,1040260,7,2015,16,1,5.13E+11,5.13E+11,5.13E+11,2928,0,1
1180,1815796,4,2014,62,1,5.12E+11,5.12E+11,5.12E+11,1089.729019,0,1
1181,1638992,4,2016,10,1,5.12E+11,5.12E+11,5.12E+11,3413,0,1
1182,20534,7,2016,40,3,5.13E+11,5.13E+11,5.13E+11,2000,0,1
1183,1324947,4,2014,43,1,5.11E+11,5.11E+11,5.11E+11,1089.729019,0,-1
1184,247759,3,2016,62,1,5.13E+11,5.13E+11,5.13E+11,1089.729019,0,1
1185,1174718,7,2016,50,2,5.13E+11,5.13E+11,5.13E+11,2824,0,1
1186,1703069,4,2017,45,1,5.12E+11,5.12E+11,5.12E+11,1089.729019,0,1
1187,1355737,2,2017,43,1,5.11E+11,5.11E+11,5.11E+11,1089.729019,0,-1
1188,174039,5,2017,50,2,5.11E+11,5.11E+11,5.11E+11,2680,0,1
1189,192850,1,2017,65,3,5.13E+11,5.13E+11,5.13E+11,1160,0,1
1190,949473,3,2014,83,1,5.12E+11,5.12E+11,5.12E+11,1089.729019,0,1
1191,1815800,2,2014,74,1,5.12E+11,5.12E+11,5.12E+11,1089.729019,0,1
1192,566453,1,2016,72,1,5.12E+11,5.12E+11,5.12E+11,1780,0,1
1193,1821754,2,2014,49,1,5.12E+11,5.12E+11,5.12E+11,2700,0,1
1194,1213512,3,2017,32,1,5.11E+11,5.11E+11,5.11E+11,1089.729019,0,-1
1195,741051,1,2017,47,1,5.12E+11,5.12E+11,5.12E+11,13120,0,1
1196,1073268,1,2015,44,1,5.13E+11,5.13E+11,5.13E+11,1089.729019,0,1
1197,1227660,3,2015,70,1,5.11E+11,5.11E+11,5.11E+11,1089.729019,0,1
1198,1116082,3,2014,14,1,5.11E+11,5.11E+11,5.11E+11,1089.729019,0,1
1199,93058,4,2015,69,1,5.12E+11,5.12E+11,5.12E+11,1089.729019,0,1
1200,1885376,5,2014,43,3,5.11E+11,5.11E+11,5.11E+11,1089.729019,0,1
1201,138489,5,2015,41,1,5.13E+11,5.13E+11,5.13E+11,1100,0,1
1202,965552,4,2016,50,1,5.12E+11,5.12E+11,5.12E+11,1089.729019,0,1
1203,1249326,3,2017,20,1,5.11E+11,5.11E+11,5.11E+11,1089.729019,0,-1
1204,87295,3,2015,47,1,5.12E+11,5.12E+11,5.12E+11,1089.729019,0,1
1205,606123,2,2014,67,1,5.12E+11,5.12E+11,5.12E+11,1089.729019,0,1
1206,1432782,4,2014,45,1,5.11E+11,5.11E+11,5.11E+11,1089.729019,0,1
1207,1431452,2,2017,53,1,5.11E+11,5.11E+11,5.11E+11,1089.729019,0,1
1208,1551300,2,2016,7,1,5.13E+11,5.13E+11,5.13E+11,2250,0,1
1209,365406,4,2016,47,3,5.13E+11,5.13E+11,5.13E+11,1089.729019,0,1
1210,948165,1,2014,78,1,5.12E+11,5.12E+11,5.12E+11,1089.729019,0,1
1211,419285,6,2016,71,0,5.11E+11,5.11E+11,5.11E+11,5843,0,1
1212,960349,6,2015,55,1,5.12E+11,5.12E+11,5.12E+11,1089.729019,0,1
1213,1394113,5,2014,13,1,5.12E+11,5.12E+11,5.12E+11,1089.729019,0,1
1214,80004,2,2015,66,1,5.12E+11,5.12E+11,5.12E+11,1089.729019,0,1
1215,447527,4,2016,51,0,5.11E+11,5.11E+11,5.11E+11,1089.729019,0,1
1216,1067147,6,2014,70,1,5.12E+11,5.12E+11,5.12E+11,3816,0,1
1217,1543215,1,2016,87,1,5.12E+11,5.12E+11,5.12E+11,1089.729019,0,1
1218,1758144,5,2016,76,1,5.12E+11,5.12E+11,5.12E+11,1156,0,1
1219,774404,3,2017,63,1,5.12E+11,5.12E+11,5.12E+11,2033,0,1
1220,1016337,1,2017,68,3,5.11E+11,5.11E+11,5.11E+11,1089.729019,0,1
1221,1589758,2,2014,48,1,5.12E+11,5.12E+11,5.12E+11,5115,0,1
1222,1854810,2,2017,64,1,5.12E+11,5.12E+11,5.12E+11,1089.729019,0,1
1223,42408,4,2014,49,2,5.11E+11,5.11E+11,5.11E+11,1089.729019,0,1
1224,1130050,5,2014,65,1,5.11E+11,5.11E+11,5.11E+11,1089.729019,0,1
1225,1382683,3,2014,49,1,5.11E+11,5.11E+11,5.11E+11,1089.729019,0,-1
1226,205281,7,2016,8,1,5.13E+11,5.13E+11,5.13E+11,1089.729019,0,1
1227,472760,5,2016,40,0,5.11E+11,5.11E+11,5.11E+11,1089.729019,0,1
1228,1031763,2,2017,55,3,5.11E+11,5.11E+11,5.11E+11,1089.729019,0,1
1229,1885243,4,2014,64,3,5.11E+11,5.11E+11,5.11E+11,1089.729019,0,1
1230,636673,3,2014,74,1,5.13E+11,5.13E+11,5.13E+11,3000,0,1
1231,554967,2,2016,53,1,5.12E+11,5.12E+11,5.12E+11,5659,0,1
1232,552719,3,2016,44,3,5.13E+11,5.13E+11,5.13E+11,2133,0,1
1233,1342528,3,2017,27,1,5.11E+11,5.11E+11,5.11E+11,1089.729019,0,-1
1235,952423,5,2014,22,1,5.13E+11,5.13E+11,5.13E+11,1320,0,1
1236,614147,2,2014,74,2,5.11E+11,5.11E+11,5.11E+11,1089.729019,0,1
1237,1305820,1,2014,79,1,5.12E+11,5.12E+11,5.12E+11,1089.729019,0,1
1239,1233366,5,2015,49,1,5.11E+11,5.11E+11,5.11E+11,1089.729019,0,-1
1240,687055,6,2016,39,3,5.13E+11,5.13E+11,5.13E+11,3428,0,1
1242,596906,4,2015,40,2,5.13E+11,5.13E+11,5.13E+11,3190,0,1
1243,859290,3,2017,76,2,5.12E+11,5.12E+11,5.12E+11,1089.729019,0,1
1244,1425633,3,2017,57,1,5.11E+11,5.11E+11,5.11E+11,1089.729019,0,1
1245,261309,6,2016,66,1,5.13E+11,5.13E+11,5.13E+11,3397,0,1
1246,593220,5,2017,8,3,5.11E+11,5.11E+11,5.11E+11,1578,0,-1
1247,1767863,2,2016,77,1,5.12E+11,5.12E+11,5.12E+11,4245,0,1
1248,1177418,9,2017,63,1,5.13E+11,5.13E+11,5.13E+11,1089.729019,0,1
1249,623583,4,2015,62,1,5.13E+11,5.13E+11,5.13E+11,4700,0,1
1250,1268063,3,2015,47,1,5.11E+11,5.11E+11,5.11E+11,1089.729019,0,-1
1251,1097883,2,2014,53,1,5.11E+11,5.11E+11,5.11E+11,1089.729019,0,1
1252,1453256,2,2014,8,1,5.12E+11,5.12E+11,5.12E+11,1089.729019,0,1
1253,998365,2,2017,76,3,5.11E+11,5.11E+11,5.11E+11,1089.729019,0,1
1254,1017273,1,2017,84,3,5.11E+11,5.11E+11,5.11E+11,1089.729019,0,1
1255,1237860,1,2017,37,1,5.11E+11,5.11E+11,5.11E+11,1089.729019,0,-1
1256,245251,5,2016,43,1,5.13E+11,5.13E+11,5.13E+11,1089.729019,0,1
1257,425753,2,2014,64,1,5.12E+11,5.12E+11,5.12E+11,2250,0,1
1258,1479323,6,2014,47,1,5.12E+11,5.12E+11,5.12E+11,1089.729019,0,1
1259,866162,3,2015,71,1,5.12E+11,5.12E+11,5.12E+11,2591,0,1
1260,1391410,3,2014,46,1,5.12E+11,5.12E+11,5.12E+11,1089.729019,0,1
1262,611391,1,2014,85,2,5.11E+11,5.11E+11,5.11E+11,1089.729019,0,1
1263,1142043,2,2016,77,1,5.12E+11,5.12E+11,5.12E+11,1089.729019,0,1
1264,67022,2,2014,61,2,5.11E+11,5.11E+11,5.11E+11,1089.729019,0,1
1265,932978,4,2016,62,1,5.11E+11,5.11E+11,5.11E+11,3125,0,1
1266,1024264,3,2017,47,3,5.11E+11,5.11E+11,5.11E+11,1089.729019,0,1
1267,1846464,4,2017,20,1,5.12E+11,5.12E+11,5.12E+11,1089.729019,0,1
1268,565700,1,2016,67,1,5.12E+11,5.12E+11,5.12E+11,1800,0,1
1269,1386372,5,2014,25,1,5.11E+11,5.11E+11,5.11E+11,1089.729019,0,-1
1270,1814724,1,2014,79,1,5.12E+11,5.12E+11,5.12E+11,1089.729019,0,1
1271,817767,7,2017,61,1,5.13E+11,5.13E+11,5.13E+11,1089.729019,0,1
1272,929770,5,2015,53,3,5.12E+11,5.12E+11,5.12E+11,1089.729019,0,1
1273,939651,3,2016,33,1,5.11E+11,5.11E+11,5.11E+11,2488,0,1
1274,1867335,5,2016,26,3,5.13E+11,5.13E+11,5.13E+11,1089.729019,0,1
1275,1319442,2,2017,58,1,5.11E+11,5.11E+11,5.11E+11,1089.729019,0,-1
1276,434692,2,2014,75,1,5.12E+11,5.12E+11,5.12E+11,2950,0,1
1277,1600758,6,2017,48,1,5.12E+11,5.12E+11,5.12E+11,1089.729019,0,1
1278,1765078,4,2016,44,1,5.12E+11,5.12E+11,5.12E+11,2625,0,1
1279,1180591,1,2016,69,2,5.13E+11,5.13E+11,5.13E+11,3583,0,1
1280,1846596,3,2017,81,1,5.12E+11,5.12E+11,5.12E+11,1089.729019,0,1
1281,1006574,2,2017,86,3,5.11E+11,5.11E+11,5.11E+11,1089.729019,0,1
1282,1056202,3,2014,74,1,5.12E+11,5.12E+11,5.12E+11,3572,0,1
1283,1518307,1,2017,63,1,5.12E+11,5.12E+11,5.12E+11,1089.729019,0,1
1284,1075727,1,2015,32,1,5.13E+11,5.13E+11,5.13E+11,1089.729019,0,1
1285,1524159,2,2016,70,1,5.12E+11,5.12E+11,5.12E+11,1089.729019,0,1
1286,1287317,4,2014,68,1,5.11E+11,5.11E+11,5.11E+11,1089.729019,0,-1
1287,1829208,1,2016,26,1,5.12E+11,5.12E+11,5.12E+11,1089.729019,0,1
1288,1223633,5,2017,9,1,5.11E+11,5.11E+11,5.11E+11,1089.729019,0,-1
1289,1512722,2,2014,80,1,5.12E+11,5.12E+11,5.12E+11,2800,0,1
1290,1658857,4,2016,53,1,5.12E+11,5.12E+11,5.12E+11,7987,0,1
1291,966739,2,2016,43,1,5.12E+11,5.12E+11,5.12E+11,3500,0,1
1292,1775266,3,2017,67,1,5.12E+11,5.12E+11,5.12E+11,4391,0,1
1293,1836019,1,2017,79,3,5.11E+11,5.11E+11,5.11E+11,1089.729019,0,1
1294,1180921,2,2016,57,2,5.13E+11,5.13E+11,5.13E+11,5028,0,1
1295,1366977,3,2017,9,1,5.11E+11,5.11E+11,5.11E+11,1089.729019,0,-1
1296,1640832,3,2016,32,1,5.12E+11,5.12E+11,5.12E+11,1156,0,1
1297,241925,3,2016,62,1,5.13E+11,5.13E+11,5.13E+11,1089.729019,0,1
1299,1102299,3,2014,83,1,5.11E+11,5.11E+11,5.11E+11,1089.729019,0,1
1300,1342931,4,2015,24,1,5.11E+11,5.11E+11,5.11E+11,1089.729019,0,-1
1301,258504,5,2016,42,1,5.13E+11,5.13E+11,5.13E+11,2937,0,1
1302,1323046,2,2017,63,1,5.11E+11,5.11E+11,5.11E+11,1089.729019,0,-1
1303,1259917,3,2015,45,1,5.11E+11,5.11E+11,5.11E+11,1089.729019,0,-1
1304,1534711,2,2016,64,1,5.12E+11,5.12E+11,5.12E+11,1089.729019,0,1
1305,1742303,2,2017,54,2,5.12E+11,5.12E+11,5.12E+11,1089.729019,0,1
1306,705895,7,2014,58,3,5.13E+11,5.13E+11,5.13E+11,1089.729019,0,1
1307,1771408,2,2014,72,3,5.11E+11,5.11E+11,5.11E+11,1089.729019,0,1
1308,1884890,7,2014,47,3,5.11E+11,5.11E+11,5.11E+11,1089.729019,0,1
1309,383171,4,2017,63,1,5.11E+11,5.11E+11,5.11E+11,1089.729019,0,1
1310,583638,5,2017,22,3,5.11E+11,5.11E+11,5.11E+11,2186,0,-1
1311,1045500,4,2015,51,1,5.12E+11,5.12E+11,5.12E+11,3262,0,1
1312,1431615,4,2017,57,1,5.11E+11,5.11E+11,5.11E+11,1089.729019,0,1
1313,1776817,6,2016,15,1,5.13E+11,5.13E+11,5.13E+11,1089.729019,0,1
1314,1736508,5,2017,54,2,5.12E+11,5.12E+11,5.12E+11,1089.729019,0,1
1315,1307235,4,2017,43,1,5.11E+11,5.11E+11,5.11E+11,1089.729019,0,-1
1316,1179009,5,2016,14,2,5.13E+11,5.13E+11,5.13E+11,1376,0,1
1317,1063836,13,2016,33,0,5.11E+11,5.11E+11,5.11E+11,1089.729019,0,1
1318,1285820,3,2014,32,1,5.11E+11,5.11E+11,5.11E+11,1089.729019,0,-1
1319,739830,2,2017,53,3,5.11E+11,5.11E+11,5.11E+11,1089.729019,0,1
1320,1439538,2,2015,68,1,5.11E+11,5.11E+11,5.11E+11,1089.729019,0,1
1321,1330347,2,2017,77,1,5.11E+11,5.11E+11,5.11E+11,1089.729019,0,-1
1322,182666,3,2016,49,1,5.13E+11,5.13E+11,5.13E+11,1089.729019,0,1
1323,1404014,2,2014,68,1,5.12E+11,5.12E+11,5.12E+11,1089.729019,0,1
1324,1521734,5,2017,55,1,5.12E+11,5.12E+11,5.12E+11,1089.729019,0,1
1325,496714,3,2017,24,1,5.11E+11,5.11E+11,5.11E+11,1089.729019,0,1
1326,1827338,3,2016,20,1,5.12E+11,5.12E+11,5.12E+11,1089.729019,0,1
1327,1540663,2,2016,19,1,5.12E+11,5.12E+11,5.12E+11,1089.729019,0,1
1328,1028898,4,2017,16,3,5.11E+11,5.11E+11,5.11E+11,1089.729019,0,1
1329,1537956,2,2016,83,1,5.12E+11,5.12E+11,5.12E+11,1089.729019,0,1
1330,1178953,5,2016,42,2,5.13E+11,5.13E+11,5.13E+11,1419,0,1
1331,754612,5,2017,49,1,5.12E+11,5.12E+11,5.12E+11,1780,0,1
1332,614138,4,2014,60,2,5.11E+11,5.11E+11,5.11E+11,1089.729019,0,1
1333,883850,5,2017,72,3,5.11E+11,5.11E+11,5.11E+11,1089.729019,0,1
1334,742050,2,2017,82,3,5.11E+11,5.11E+11,5.11E+11,1089.729019,0,1
1335,1224230,2,2017,64,1,5.11E+11,5.11E+11,5.11E+11,1089.729019,0,-1
1336,1019421,2,2017,74,3,5.11E+11,5.11E+11,5.11E+11,1089.729019,0,1
1337,1227381,3,2016,11,1,5.11E+11,5.11E+11,5.11E+11,1089.729019,0,-1
1338,1659552,4,2016,76,1,5.12E+11,5.12E+11,5.12E+11,3685,0,1
1339,852599,3,2015,86,2,5.12E+11,5.12E+11,5.12E+11,1089.729019,0,1
1340,837523,5,2016,48,1,5.13E+11,5.13E+11,5.13E+11,1089.729019,0,1
1341,831427,6,2016,47,3,5.11E+11,5.11E+11,5.11E+11,1089.729019,0,-1
1342,1688768,6,2017,45,1,5.12E+11,5.12E+11,5.12E+11,1089.729019,0,1
1343,1424896,1,2017,54,1,5.11E+11,5.11E+11,5.11E+11,1089.729019,0,1
1344,1239045,6,2014,63,1,5.11E+11,5.11E+11,5.11E+11,1089.729019,0,-1
1346,853695,3,2015,48,2,5.12E+11,5.12E+11,5.12E+11,1089.729019,0,1
1347,574979,2,2016,22,3,5.11E+11,5.11E+11,5.11E+11,1089.729019,0,1
1348,1335216,2,2017,43,1,5.11E+11,5.11E+11,5.11E+11,1089.729019,0,-1
1349,811156,6,2014,69,1,5.11E+11,5.11E+11,5.11E+11,3525,0,1
1350,1449829,3,2014,30,1,5.12E+11,5.12E+11,5.12E+11,1089.729019,0,1
1351,1857525,2,2017,71,3,5.11E+11,5.11E+11,5.11E+11,1089.729019,0,1
1352,457712,6,2016,54,0,5.11E+11,5.11E+11,5.11E+11,1089.729019,0,1
1353,490317,4,2017,23,1,5.11E+11,5.11E+11,5.11E+11,1089.729019,0,1
1354,742893,3,2017,53,1,5.12E+11,5.12E+11,5.12E+11,1166,0,1
1355,665122,8,2017,89,2,5.13E+11,5.13E+11,5.13E+11,1089.729019,0,1
1356,1889712,4,2014,70,3,5.11E+11,5.11E+11,5.11E+11,1089.729019,0,1
1357,1217277,4,2017,81,1,5.11E+11,5.11E+11,5.11E+11,1089.729019,0,-1
1358,1851380,5,2016,46,1,5.13E+11,5.13E+11,5.13E+11,1089.729019,0,1
1359,140421,2,2016,73,2,5.11E+11,5.11E+11,5.11E+11,2850,0,1
1360,110301,6,2016,43,1,5.11E+11,5.11E+11,5.11E+11,1388,0,1
1361,222417,2,2016,29,1,5.13E+11,5.13E+11,5.13E+11,1089.729019,0,1
1362,518624,6,2017,7,1,5.11E+11,5.11E+11,5.11E+11,1089.729019,0,1
1363,458562,2,2016,47,0,5.11E+11,5.11E+11,5.11E+11,1089.729019,0,1
1364,1472900,6,2014,45,1,5.12E+11,5.12E+11,5.12E+11,1089.729019,0,1
1365,412309,5,2017,55,1,5.13E+11,5.13E+11,5.13E+11,1089.729019,0,1
1366,1043807,2,2015,70,1,5.12E+11,5.12E+11,5.12E+11,4130,0,1
1367,184725,2,2016,20,1,5.13E+11,5.13E+11,5.13E+11,1089.729019,0,1
1368,1477329,2,2014,55,1,5.12E+11,5.12E+11,5.12E+11,1089.729019,0,1
1369,607472,5,2014,49,1,5.12E+11,5.12E+11,5.12E+11,1168,0,1
1370,501039,4,2016,45,1,5.11E+11,5.11E+11,5.11E+11,2075,0,1
1371,929460,3,2015,20,3,5.12E+11,5.12E+11,5.12E+11,1089.729019,0,1
1372,1731759,2,2017,67,2,5.12E+11,5.12E+11,5.12E+11,1089.729019,0,1
1373,1534295,1,2016,45,1,5.12E+11,5.12E+11,5.12E+11,1089.729019,0,1
1374,1076551,5,2015,41,1,5.13E+11,5.13E+11,5.13E+11,1089.729019,0,1
1375,1382461,2,2014,64,1,5.11E+11,5.11E+11,5.11E+11,1089.729019,0,-1
1376,1234474,4,2015,12,1,5.11E+11,5.11E+11,5.11E+11,1089.729019,0,-1
1377,518120,1,2017,79,1,5.11E+11,5.11E+11,5.11E+11,1089.729019,0,1
1378,601331,3,2016,54,1,5.12E+11,5.12E+11,5.12E+11,1089.729019,0,1
1379,537461,8,2016,76,3,5.13E+11,5.13E+11,5.13E+11,2560,0,1
1380,462131,1,2014,53,3,5.13E+11,5.13E+11,5.13E+11,2550,0,1
1381,1285547,2,2017,64,1,5.11E+11,5.11E+11,5.11E+11,1089.729019,0,-1
1382,1279512,5,2014,61,1,5.12E+11,5.12E+11,5.12E+11,1089.729019,0,1
1383,1064173,7,2016,14,0,5.11E+11,5.11E+11,5.11E+11,1089.729019,0,1
1384,893321,6,2014,44,1,5.12E+11,5.12E+11,5.12E+11,3816,0,1
1385,746841,4,2017,50,1,5.12E+11,5.12E+11,5.12E+11,3287,0,1
1386,170140,4,2017,53,2,5.11E+11,5.11E+11,5.11E+11,3560,0,1
1387,1004702,2,2017,42,3,5.11E+11,5.11E+11,5.11E+11,1089.729019,0,1
1388,30242,4,2014,61,2,5.11E+11,5.11E+11,5.11E+11,1089.729019,0,1
1389,822311,4,2017,52,1,5.11E+11,5.11E+11,5.11E+11,1997,0,1
1390,455714,4,2016,75,0,5.11E+11,5.11E+11,5.11E+11,1089.729019,0,1
1391,1480045,5,2014,30,1,5.12E+11,5.12E+11,5.12E+11,1089.729019,0,1
1392,1828255,1,2016,66,1,5.12E+11,5.12E+11,5.12E+11,1089.729019,0,1
1393,413212,4,2017,39,1,5.13E+11,5.13E+11,5.13E+11,1089.729019,0,1
1395,173167,4,2017,66,2,5.11E+11,5.11E+11,5.11E+11,2450,0,1
1396,724917,2,2017,78,1,5.12E+11,5.12E+11,5.12E+11,3250,0,1
1397,1723184,4,2016,52,3,5.12E+11,5.12E+11,5.12E+11,1930,0,1
1398,1079344,3,2014,41,1,5.11E+11,5.11E+11,5.11E+11,1089.729019,0,1
