id,"name",score,character,appointment,history,stickiness,relations,"analyze"
847945,"abc",417,0.33,0.51,0.4,0.57,0.58,NULL
848390,"abc",430,0.3,0.51,0.4,0.57,0.52,NULL
850048,"abc",486,0.45,0.63,0.4,0.57,0.62,NULL
850513,"abc",417,0.33,0.51,0.4,0.57,0.58,NULL
850965,"abc",429,0.33,0.51,0.4,0.57,0.58,NULL
851016,"abc",528,0.51,0.63,0.4,0.57,0.74,NULL
851408,"abc",530,0.51,0.63,0.4,0.57,0.74,NULL
852599,"abc",421,0.33,0.51,0.4,0.57,0.58,NULL
853695,"abc",455,0.33,0.51,0.4,0.57,0.58,NULL
854031,"abc",506,0.6548,0.63,0.4,0.57,0.62,NULL
855200,"abc",490,0.45,0.63,0.4,0.57,0.62,NULL
855290,"abc",491,0.5476,0.51,0.4,0.57,0.58,NULL
855626,"abc",478,0.5732,0.51,0.4,0.57,0.58,NULL
855779,"abc",453,0.39,0.51,0.4,0.57,0.7,NULL
855944,"abc",458,0.45,0.63,0.4,0.57,0.62,NULL
856287,"abc",534,0.51,0.63,0.4,0.57,0.74,NULL
856503,"abc",448,0.33,0.51,0.4,0.57,0.58,NULL
857270,"abc",459,0.45,0.63,0.4,0.57,0.62,NULL
857560,"abc",449,0.42,0.63,0.4,0.57,0.56,NULL
858055,"abc",441,0.39,0.51,0.4,0.57,0.7,NULL
858118,"abc",472,0.39,0.51,0.4,0.57,0.7,NULL
859290,"abc",436,0.33,0.51,0.4,0.57,0.58,NULL
859417,"abc",435,0.33,0.51,0.4,0.57,0.58,NULL
859452,"abc",452,0.33,0.51,0.4,0.57,0.58,NULL
859733,"abc",481,0.45,0.63,0.4,0.57,0.62,NULL
859939,"abc",404,0.3,0.51,0.4,0.57,0.52,NULL
861931,"abc",433,0.33,0.51,0.4,0.57,0.58,NULL
862402,"abc",464,0.45,0.63,0.4,0.57,0.62,NULL
862458,"abc",492,0.45,0.63,0.4,0.57,0.62,NULL
862804,"abc",514,0.51,0.63,0.4,0.57,0.74,NULL
864320,"abc",451,0.33,0.51,0.4,0.57,0.58,NULL
864709,"abc",592,0.47,0.65,0.6,0.81,0.74,NULL
864987,"abc",473,0.45,0.63,0.4,0.57,0.62,NULL
865065,"abc",533,0.51,0.63,0.4,0.57,0.74,NULL
865302,"abc",498,0.45,0.63,0.4,0.57,0.62,NULL
865638,"abc",503,0.41,0.65,0.6,0.57,0.62,NULL
866162,"abc",569,0.53,0.77,0.6,0.57,0.66,NULL
866779,"abc",522,0.47,0.65,0.6,0.57,0.74,NULL
868434,"abc",540,0.6404,0.65,0.6,0.57,0.62,NULL
869374,"abc",569,0.658,0.77,0.6,0.57,0.66,NULL
870368,"abc",486,0.33,0.51,0.4,0.81,0.58,NULL
870710,"abc",541,0.65,0.51,0.4,0.81,0.58,NULL
871486,"abc",544,0.45,0.72,0.7,0.57,0.64,NULL
872402,"abc",500,0.38,0.65,0.6,0.57,0.56,NULL
872841,"abc",554,0.53,0.77,0.6,0.57,0.66,NULL
874296,"abc",489,0.33,0.51,0.4,0.81,0.58,NULL
875479,"abc",504,0.41,0.65,0.6,0.57,0.62,NULL
878313,"abc",525,0.7444,0.63,0.4,0.57,0.62,NULL
878917,"abc",516,0.45,0.63,0.4,0.81,0.62,NULL
879463,"abc",433,0.33,0.51,0.4,0.57,0.58,NULL
879829,"abc",577,0.53,0.77,0.6,0.57,0.66,NULL
881591,"abc",587,0.57,0.84,0.7,0.57,0.68,NULL
882365,"abc",580,0.57,0.84,0.7,0.57,0.68,NULL
882885,"abc",542,0.53,0.77,0.6,0.57,0.66,NULL
883200,"abc",554,0.5428,0.77,0.6,0.57,0.66,NULL
883725,"abc",472,0.33,0.51,0.4,0.81,0.58,NULL
883850,"abc",461,0.33,0.51,0.4,0.81,0.58,NULL
883855,"abc",559,0.47,0.65,0.6,0.57,0.74,NULL
885772,"abc",572,0.59,0.77,0.6,0.57,0.78,NULL
885821,"abc",481,0.33,0.51,0.4,0.81,0.58,NULL
886082,"abc",517,0.41,0.65,0.6,0.57,0.62,NULL
886110,"abc",601,0.7348,0.77,0.6,0.57,0.66,NULL
886241,"abc",610,0.8372,0.77,0.6,0.57,0.66,NULL
886637,"abc",471,0.33,0.51,0.4,0.81,0.58,NULL
886937,"abc",536,0.47,0.65,0.6,0.57,0.74,NULL
887222,"abc",523,0.47,0.65,0.6,0.57,0.74,NULL
887321,"abc",514,0.41,0.65,0.6,0.57,0.62,NULL
887627,"abc",561,0.6452,0.77,0.6,0.57,0.66,NULL
887910,"abc",592,0.7732,0.77,0.6,0.57,0.66,NULL
887924,"abc",562,0.53,0.77,0.6,0.57,0.66,NULL
889642,"abc",574,0.53,0.77,0.6,0.57,0.66,NULL
889877,"abc",491,0.33,0.51,0.4,0.81,0.58,NULL
890694,"abc",559,0.53,0.77,0.6,0.57,0.66,NULL
891590,"abc",550,0.53,0.77,0.6,0.57,0.66,NULL
891853,"abc",585,0.786,0.77,0.6,0.57,0.66,NULL
892020,"abc",503,0.4696,0.65,0.6,0.57,0.56,NULL
892726,"abc",590,0.57,0.84,0.7,0.57,0.68,NULL
893013,"abc",626,0.8588,0.77,0.6,0.57,0.78,NULL
893321,"abc",575,0.8072,0.77,0.6,0.57,0.6,NULL
893410,"abc",546,0.53,0.77,0.6,0.57,0.66,NULL
893456,"abc",589,0.57,0.84,0.7,0.57,0.68,NULL
893898,"abc",554,0.6616,0.65,0.6,0.57,0.56,NULL
893899,"abc",605,0.7944,0.77,0.6,0.57,0.6,NULL
894187,"abc",502,0.41,0.65,0.6,0.57,0.62,NULL
894690,"abc",569,0.45,0.72,0.7,0.57,0.64,NULL
895391,"abc",499,0.41,0.65,0.6,0.57,0.62,NULL
896481,"abc",534,0.6372,0.51,0.4,0.81,0.58,NULL
896976,"abc",550,0.53,0.77,0.6,0.57,0.66,NULL
897354,"abc",580,0.53,0.77,0.6,0.57,0.66,NULL
897480,"abc",506,0.41,0.65,0.6,0.57,0.62,NULL
900707,"abc",608,0.57,0.84,0.7,0.57,0.68,NULL
900868,"abc",603,0.57,0.84,0.7,0.57,0.68,NULL
901010,"abc",583,0.57,0.84,0.7,0.57,0.68,NULL
901253,"abc",536,0.474,0.65,0.6,0.57,0.62,NULL
901955,"abc",570,0.45,0.72,0.7,0.57,0.64,NULL
902088,"abc",611,0.634,0.84,0.7,0.57,0.68,NULL
902285,"abc",595,0.8372,0.77,0.6,0.57,0.66,NULL
902340,"abc",525,0.5,0.77,0.6,0.57,0.6,NULL
902510,"abc",573,0.53,0.77,0.6,0.57,0.66,NULL
902703,"abc",578,0.53,0.77,0.6,0.57,0.66,NULL
903135,"abc",524,0.47,0.65,0.6,0.57,0.74,NULL
903336,"abc",528,0.41,0.65,0.6,0.57,0.62,NULL
903980,"abc",582,0.57,0.84,0.7,0.57,0.68,NULL
904807,"abc",545,0.5684,0.77,0.6,0.57,0.66,NULL
906415,"abc",531,0.45,0.72,0.7,0.57,0.64,NULL
906459,"abc",541,0.5252,0.65,0.6,0.57,0.62,NULL
907067,"abc",548,0.5428,0.77,0.6,0.57,0.66,NULL
907445,"abc",569,0.47,0.65,0.6,0.81,0.74,NULL
909036,"abc",575,0.53,0.77,0.6,0.57,0.66,NULL
909162,"abc",538,0.53,0.77,0.6,0.57,0.66,NULL
909728,"abc",534,0.5,0.77,0.6,0.57,0.6,NULL
910400,"abc",533,0.41,0.65,0.6,0.57,0.62,NULL
911486,"abc",513,0.42,0.72,0.7,0.57,0.58,NULL
911502,"abc",559,0.53,0.77,0.6,0.57,0.66,NULL
911738,"abc",511,0.41,0.65,0.6,0.57,0.62,NULL
913300,"abc",583,0.7604,0.77,0.6,0.57,0.66,NULL
913466,"abc",491,0.4228,0.65,0.6,0.57,0.62,NULL
914603,"abc",605,0.54,0.84,0.7,0.57,0.62,NULL
914673,"abc",552,0.53,0.77,0.6,0.57,0.66,NULL
914995,"abc",533,0.5,0.77,0.6,0.57,0.6,NULL
915633,"abc",571,0.51,0.72,0.7,0.57,0.76,NULL
917475,"abc",583,0.57,0.84,0.7,0.57,0.68,NULL
918045,"abc",595,0.57,0.84,0.7,0.57,0.68,NULL
918722,"abc",601,0.8244,0.77,0.6,0.57,0.66,NULL
919350,"abc",608,0.8244,0.77,0.6,0.57,0.66,NULL
919477,"abc",543,0.47,0.65,0.6,0.57,0.74,NULL
921106,"abc",657,0.57,0.84,0.7,0.81,0.68,NULL
922918,"abc",464,0.33,0.51,0.4,0.81,0.58,NULL
925153,"abc",474,0.39,0.51,0.4,0.57,0.7,NULL
927503,"abc",424,0.3,0.51,0.4,0.57,0.52,NULL
928052,"abc",496,0.45,0.63,0.4,0.57,0.62,NULL
928068,"abc",461,0.39,0.51,0.4,0.57,0.7,NULL
928353,"abc",556,0.77,0.63,0.4,0.57,0.62,NULL
929057,"abc",475,0.45,0.63,0.4,0.57,0.62,NULL
929460,"abc",487,0.45,0.63,0.4,0.57,0.62,NULL
929722,"abc",469,0.458,0.51,0.4,0.57,0.58,NULL
929770,"abc",453,0.33,0.51,0.4,0.57,0.58,NULL
931738,"abc",554,0.53,0.77,0.6,0.57,0.66,NULL
931832,"abc",599,0.53,0.77,0.6,0.81,0.66,NULL
932978,"abc",541,0.41,0.65,0.6,0.81,0.62,NULL
933104,"abc",581,0.666,0.65,0.6,0.81,0.62,NULL
933941,"abc",545,0.38,0.65,0.6,0.81,0.56,NULL
934836,"abc",556,0.38,0.65,0.6,0.81,0.56,NULL
935564,"abc",625,0.706,0.72,0.7,0.81,0.64,NULL
936048,"abc",555,0.41,0.65,0.6,0.81,0.62,NULL
936357,"abc",591,0.47,0.65,0.6,0.81,0.74,NULL
937260,"abc",600,0.6616,0.65,0.6,0.81,0.56,NULL
937277,"abc",593,0.45,0.72,0.7,0.81,0.64,NULL
937861,"abc",570,0.42,0.72,0.7,0.81,0.58,NULL
937960,"abc",531,0.41,0.65,0.6,0.81,0.62,NULL
938342,"abc",572,0.41,0.65,0.6,0.81,0.62,NULL
939651,"abc",591,0.5764,0.65,0.6,0.81,0.62,NULL
940084,"abc",617,0.51,0.72,0.7,0.81,0.76,NULL
940241,"abc",576,0.6404,0.65,0.6,0.81,0.62,NULL
940545,"abc",529,0.38,0.65,0.6,0.81,0.56,NULL
940615,"abc",551,0.41,0.65,0.6,0.81,0.62,NULL
941145,"abc",595,0.6532,0.65,0.6,0.81,0.62,NULL
941221,"abc",492,0.39,0.51,0.4,0.81,0.7,NULL
943832,"abc",592,0.47,0.65,0.6,0.81,0.74,NULL
943837,"abc",685,0.63,0.84,0.7,0.81,0.8,NULL
946026,"abc",420,0.33,0.51,0.4,0.57,0.58,NULL
948165,"abc",443,0.39,0.51,0.4,0.57,0.7,NULL
948656,"abc",406,0.3,0.51,0.4,0.57,0.52,NULL
949473,"abc",444,0.33,0.51,0.4,0.57,0.58,NULL
950071,"abc",481,0.65,0.51,0.4,0.57,0.58,NULL
950967,"abc",423,0.3,0.51,0.4,0.57,0.52,NULL
951696,"abc",436,0.33,0.51,0.4,0.57,0.58,NULL
951705,"abc",496,0.45,0.63,0.4,0.57,0.62,NULL
952423,"abc",625,0.5556,0.77,0.6,0.81,0.66,NULL
953526,"abc",555,0.4868,0.65,0.6,0.81,0.62,NULL
953665,"abc",599,0.53,0.77,0.6,0.81,0.66,NULL
954410,"abc",457,0.39,0.51,0.4,0.57,0.7,NULL
954848,"abc",442,0.39,0.51,0.4,0.57,0.7,NULL
955173,"abc",487,0.5604,0.51,0.4,0.57,0.58,NULL
955219,"abc",430,0.33,0.51,0.4,0.57,0.58,NULL
955531,"abc",433,0.33,0.51,0.4,0.57,0.58,NULL
955834,"abc",433,0.33,0.51,0.4,0.57,0.58,NULL
956561,"abc",395,0.3,0.51,0.4,0.57,0.52,NULL
958009,"abc",585,0.53,0.77,0.6,0.81,0.66,NULL
958342,"abc",478,0.33,0.51,0.4,0.81,0.58,NULL
958366,"abc",448,0.3,0.51,0.4,0.81,0.52,NULL
959316,"abc",530,0.41,0.65,0.6,0.81,0.62,NULL
959376,"abc",517,0.39,0.51,0.4,0.81,0.7,NULL
959468,"abc",565,0.41,0.65,0.6,0.81,0.62,NULL
960349,"abc",439,0.3,0.51,0.4,0.81,0.52,NULL
960744,"abc",470,0.3,0.51,0.4,0.81,0.52,NULL
961630,"abc",448,0.3,0.51,0.4,0.81,0.52,NULL
961886,"abc",482,0.39,0.51,0.4,0.81,0.7,NULL
961894,"abc",490,0.33,0.51,0.4,0.81,0.58,NULL
962232,"abc",556,0.41,0.65,0.6,0.81,0.62,NULL
963453,"abc",595,0.53,0.77,0.6,0.81,0.66,NULL
963503,"abc",483,0.33,0.51,0.4,0.81,0.58,NULL
964163,"abc",470,0.33,0.51,0.4,0.81,0.58,NULL
965139,"abc",592,0.6404,0.65,0.6,0.81,0.62,NULL
965552,"abc",480,0.33,0.51,0.4,0.81,0.58,NULL
966661,"abc",570,0.6872,0.65,0.6,0.81,0.56,NULL
966739,"abc",653,0.7644,0.65,0.6,0.81,0.74,NULL
967172,"abc",587,0.6404,0.65,0.6,0.81,0.62,NULL
967491,"abc",533,0.45,0.63,0.4,0.81,0.62,NULL
967620,"abc",615,0.7172,0.65,0.6,0.81,0.62,NULL
969142,"abc",544,0.7572,0.63,0.4,0.57,0.62,NULL
969503,"abc",465,0.3,0.51,0.4,0.81,0.52,NULL
970050,"abc",473,0.3,0.51,0.4,0.81,0.52,NULL
974106,"abc",559,0.6492,0.65,0.6,0.57,0.74,NULL
974501,"abc",532,0.47,0.65,0.6,0.57,0.74,NULL
974712,"abc",565,0.6764,0.63,0.4,0.81,0.74,NULL
976455,"abc",442,0.33,0.51,0.4,0.57,0.58,NULL
977595,"abc",465,0.6244,0.51,0.4,0.57,0.58,NULL
980211,"abc",477,0.45,0.63,0.4,0.57,0.62,NULL
981804,"abc",459,0.33,0.51,0.4,0.81,0.58,NULL
981841,"abc",452,0.33,0.51,0.4,0.81,0.58,NULL
981942,"abc",553,0.41,0.65,0.6,0.81,0.62,NULL
982125,"abc",539,0.41,0.65,0.6,0.81,0.62,NULL
982513,"abc",492,0.33,0.51,0.4,0.81,0.58,NULL
983040,"abc",458,0.33,0.51,0.4,0.81,0.58,NULL
983438,"abc",449,0.3,0.51,0.4,0.81,0.52,NULL
983850,"abc",465,0.33,0.51,0.4,0.81,0.58,NULL
983851,"abc",532,0.51,0.63,0.4,0.81,0.74,NULL
984336,"abc",483,0.33,0.51,0.4,0.81,0.58,NULL
984465,"abc",459,0.33,0.51,0.4,0.81,0.58,NULL
984700,"abc",461,0.33,0.51,0.4,0.81,0.58,NULL
984744,"abc",454,0.33,0.51,0.4,0.81,0.58,NULL
984751,"abc",535,0.41,0.65,0.6,0.81,0.62,NULL
986255,"abc",586,0.47,0.65,0.6,0.81,0.74,NULL
986618,"abc",543,0.6372,0.51,0.4,0.81,0.58,NULL
986733,"abc",470,0.3,0.51,0.4,0.81,0.52,NULL
986982,"abc",598,0.7044,0.65,0.6,0.81,0.62,NULL
987623,"abc",535,0.5436,0.51,0.4,0.81,0.7,NULL
987798,"abc",500,0.39,0.51,0.4,0.81,0.7,NULL
988742,"abc",542,0.7788,0.63,0.4,0.57,0.74,NULL
989481,"abc",414,0.3256,0.51,0.4,0.57,0.52,NULL
989683,"abc",430,0.428,0.51,0.4,0.57,0.52,NULL
989758,"abc",470,0.45,0.63,0.4,0.57,0.62,NULL
991347,"abc",457,0.6072,0.51,0.4,0.57,0.52,NULL
991536,"abc",461,0.42,0.63,0.4,0.57,0.56,NULL
993284,"abc",491,0.45,0.63,0.4,0.57,0.62,NULL
993636,"abc",493,0.51,0.63,0.4,0.57,0.74,NULL
994338,"abc",469,0.4708,0.51,0.4,0.57,0.58,NULL
996157,"abc",467,0.4452,0.51,0.4,0.57,0.58,NULL
996353,"abc",489,0.4756,0.63,0.4,0.57,0.62,NULL
996762,"abc",495,0.45,0.63,0.4,0.57,0.62,NULL
997990,"abc",469,0.39,0.51,0.4,0.57,0.7,NULL
998333,"abc",483,0.42,0.63,0.4,0.57,0.56,NULL
998365,"abc",466,0.39,0.51,0.4,0.57,0.7,NULL
998732,"abc",418,0.33,0.51,0.4,0.57,0.58,NULL
999084,"abc",509,0.51,0.63,0.4,0.57,0.74,NULL
999295,"abc",455,0.5944,0.51,0.4,0.57,0.52,NULL
1000885,"abc",477,0.45,0.63,0.4,0.57,0.62,NULL
1000907,"abc",441,0.33,0.51,0.4,0.57,0.58,NULL
1001447,"abc",448,0.39,0.51,0.4,0.57,0.7,NULL
1001459,"abc",478,0.45,0.63,0.4,0.57,0.62,NULL
1001512,"abc",474,0.5396,0.63,0.4,0.57,0.62,NULL
1002689,"abc",455,0.4196,0.51,0.4,0.57,0.58,NULL
1002762,"abc",476,0.39,0.51,0.4,0.57,0.7,NULL
1003358,"abc",511,0.5736,0.63,0.4,0.57,0.56,NULL
1004416,"abc",505,0.51,0.63,0.4,0.57,0.74,NULL
1004688,"abc",493,0.45,0.63,0.4,0.57,0.62,NULL
1004702,"abc",495,0.6716,0.51,0.4,0.57,0.7,NULL
1006029,"abc",508,0.6716,0.51,0.4,0.57,0.7,NULL
1006222,"abc",424,0.33,0.51,0.4,0.57,0.58,NULL
1006574,"abc",497,0.51,0.63,0.4,0.57,0.74,NULL
1009039,"abc",516,0.51,0.63,0.4,0.57,0.74,NULL
1009323,"abc",463,0.39,0.51,0.4,0.57,0.7,NULL
1009335,"abc",543,0.6932,0.63,0.4,0.57,0.62,NULL
1009343,"abc",499,0.578,0.63,0.4,0.57,0.62,NULL
1009568,"abc",516,0.51,0.63,0.4,0.57,0.74,NULL
1009910,"abc",435,0.458,0.51,0.4,0.57,0.58,NULL
1009982,"abc",470,0.39,0.51,0.4,0.57,0.7,NULL
1010706,"abc",440,0.3,0.51,0.4,0.57,0.52,NULL
1011766,"abc",529,0.51,0.63,0.4,0.57,0.74,NULL
1012831,"abc",443,0.33,0.51,0.4,0.57,0.58,NULL
1014160,"abc",428,0.33,0.51,0.4,0.57,0.58,NULL
1014453,"abc",502,0.45,0.63,0.4,0.57,0.62,NULL
1014568,"abc",418,0.33,0.51,0.4,0.57,0.58,NULL
1016337,"abc",528,0.51,0.63,0.4,0.57,0.74,NULL
1017273,"abc",484,0.39,0.51,0.4,0.57,0.7,NULL
1017389,"abc",475,0.39,0.51,0.4,0.57,0.7,NULL
1018921,"abc",397,0.3,0.51,0.4,0.57,0.52,NULL
1019133,"abc",464,0.39,0.51,0.4,0.57,0.7,NULL
1019350,"abc",451,0.33,0.51,0.4,0.57,0.58,NULL
1019421,"abc",450,0.39,0.51,0.4,0.57,0.7,NULL
1019751,"abc",481,0.45,0.63,0.4,0.57,0.62,NULL
1019838,"abc",470,0.45,0.63,0.4,0.57,0.62,NULL
1020675,"abc",479,0.39,0.51,0.4,0.57,0.7,NULL
1021464,"abc",531,0.7316,0.63,0.4,0.57,0.62,NULL
1021871,"abc",466,0.6072,0.51,0.4,0.57,0.52,NULL
1023344,"abc",497,0.4884,0.63,0.4,0.57,0.62,NULL
1024264,"abc",494,0.45,0.63,0.4,0.57,0.62,NULL
1024814,"abc",473,0.45,0.63,0.4,0.57,0.62,NULL
1025068,"abc",497,0.51,0.63,0.4,0.57,0.74,NULL
1025711,"abc",488,0.4284,0.51,0.4,0.57,0.7,NULL
1025983,"abc",445,0.3812,0.51,0.4,0.57,0.58,NULL
1026718,"abc",498,0.45,0.63,0.4,0.57,0.62,NULL
1026722,"abc",448,0.33,0.51,0.4,0.57,0.58,NULL
1027442,"abc",464,0.458,0.51,0.4,0.57,0.58,NULL
1027784,"abc",418,0.33,0.51,0.4,0.57,0.58,NULL
1028418,"abc",426,0.33,0.51,0.4,0.57,0.58,NULL
1028628,"abc",491,0.5944,0.51,0.4,0.57,0.52,NULL
1028801,"abc",482,0.5688,0.51,0.4,0.57,0.52,NULL
1028898,"abc",440,0.33,0.51,0.4,0.57,0.58,NULL
1029863,"abc",440,0.3428,0.51,0.4,0.57,0.58,NULL
1030495,"abc",493,0.45,0.63,0.4,0.57,0.62,NULL
1031763,"abc",482,0.39,0.51,0.4,0.57,0.7,NULL
1032254,"abc",505,0.51,0.63,0.4,0.57,0.74,NULL
1032456,"abc",478,0.5092,0.51,0.4,0.57,0.58,NULL
1032598,"abc",445,0.39,0.51,0.4,0.57,0.7,NULL
1032948,"abc",468,0.45,0.63,0.4,0.57,0.62,NULL
1033067,"abc",418,0.33,0.51,0.4,0.57,0.58,NULL
1033151,"abc",481,0.45,0.63,0.4,0.57,0.62,NULL
1033787,"abc",478,0.39,0.51,0.4,0.57,0.7,NULL
1034421,"abc",542,0.77,0.63,0.4,0.57,0.62,NULL
1034655,"abc",461,0.45,0.63,0.4,0.57,0.62,NULL
1035020,"abc",481,0.45,0.63,0.4,0.57,0.62,NULL
1035056,"abc",478,0.45,0.63,0.4,0.57,0.62,NULL
1035404,"abc",479,0.45,0.63,0.4,0.57,0.62,NULL
1036282,"abc",484,0.39,0.51,0.4,0.57,0.7,NULL
1037028,"abc",445,0.33,0.51,0.4,0.57,0.58,NULL
1037469,"abc",454,0.33,0.51,0.4,0.57,0.58,NULL
1037729,"abc",495,0.5564,0.51,0.4,0.57,0.7,NULL
1038511,"abc",452,0.39,0.51,0.4,0.57,0.7,NULL
1038760,"abc",412,0.3,0.51,0.4,0.57,0.52,NULL
1040260,"abc",519,0.38,0.65,0.6,0.81,0.56,NULL
1040930,"abc",533,0.51,0.63,0.4,0.81,0.74,NULL
1041035,"abc",477,0.3556,0.51,0.4,0.81,0.58,NULL
1041353,"abc",542,0.45,0.63,0.4,0.81,0.62,NULL
1041374,"abc",449,0.3,0.51,0.4,0.81,0.52,NULL
1042089,"abc",568,0.51,0.72,0.7,0.57,0.76,NULL
1042946,"abc",518,0.41,0.65,0.6,0.57,0.62,NULL
1043634,"abc",547,0.6408,0.77,0.6,0.57,0.6,NULL
1043729,"abc",495,0.41,0.65,0.6,0.57,0.62,NULL
1043807,"abc",593,0.51,0.72,0.7,0.57,0.76,NULL
1043858,"abc",569,0.628,0.77,0.6,0.57,0.6,NULL
1045224,"abc",679,0.63,0.84,0.7,0.81,0.8,NULL
1045304,"abc",564,0.51,0.72,0.7,0.57,0.76,NULL
1045500,"abc",531,0.41,0.65,0.6,0.57,0.62,NULL
1046133,"abc",539,0.5,0.77,0.6,0.57,0.6,NULL
1046152,"abc",599,0.666,0.65,0.6,0.81,0.62,NULL
1046625,"abc",593,0.53,0.77,0.6,0.81,0.66,NULL
1048961,"abc",567,0.41,0.65,0.6,0.81,0.62,NULL
1048993,"abc",572,0.47,0.65,0.6,0.81,0.74,NULL
1049046,"abc",582,0.5124,0.65,0.6,0.81,0.62,NULL
1049436,"abc",611,0.53,0.77,0.6,0.81,0.66,NULL
1051458,"abc",535,0.38,0.65,0.6,0.81,0.56,NULL
1052284,"abc",616,0.7988,0.77,0.6,0.57,0.66,NULL
1052895,"abc",523,0.41,0.65,0.6,0.57,0.62,NULL
1052911,"abc",528,0.5,0.77,0.6,0.57,0.6,NULL
1053236,"abc",496,0.4184,0.65,0.6,0.57,0.56,NULL
1053517,"abc",559,0.53,0.77,0.6,0.57,0.66,NULL
1054916,"abc",617,0.8372,0.77,0.6,0.57,0.66,NULL
1055717,"abc",506,0.41,0.65,0.6,0.57,0.62,NULL
1055972,"abc",515,0.41,0.65,0.6,0.57,0.62,NULL
1056202,"abc",544,0.53,0.77,0.6,0.57,0.66,NULL
1058171,"abc",554,0.5556,0.77,0.6,0.57,0.66,NULL
1059095,"abc",548,0.47,0.65,0.6,0.57,0.74,NULL
1061298,"abc",582,0.53,0.77,0.6,0.81,0.66,NULL
1061834,"abc",605,0.53,0.77,0.6,0.81,0.66,NULL
1063020,"abc",661,0.6936,0.84,0.7,0.81,0.62,NULL
1063302,"abc",527,0.38,0.65,0.6,0.81,0.56,NULL
1063836,"abc",516,0.5864,0.63,0.4,0.57,0.56,NULL
1064173,"abc",453,0.42,0.63,0.4,0.57,0.56,NULL
1065180,"abc",398,0.3,0.51,0.4,0.57,0.52,NULL
1065267,"abc",504,0.51,0.63,0.4,0.57,0.74,NULL
1065314,"abc",518,0.706,0.63,0.4,0.57,0.62,NULL
1065609,"abc",551,0.53,0.77,0.6,0.57,0.66,NULL
1065664,"abc",629,0.6324,0.77,0.6,0.81,0.66,NULL
1066119,"abc",543,0.53,0.77,0.6,0.57,0.66,NULL
1066135,"abc",502,0.4484,0.65,0.6,0.57,0.62,NULL
1066162,"abc",492,0.38,0.65,0.6,0.57,0.56,NULL
1066196,"abc",563,0.53,0.77,0.6,0.57,0.66,NULL
1067147,"abc",554,0.5,0.77,0.6,0.57,0.6,NULL
1067304,"abc",533,0.5,0.77,0.6,0.57,0.6,NULL
1069018,"abc",579,0.6532,0.65,0.6,0.81,0.62,NULL
1069274,"abc",601,0.6708,0.77,0.6,0.57,0.66,NULL
1069304,"abc",617,0.57,0.84,0.7,0.57,0.68,NULL
1072164,"abc",483,0.6244,0.51,0.4,0.57,0.58,NULL
1072181,"abc",418,0.3,0.51,0.4,0.57,0.52,NULL
1073268,"abc",578,0.8172,0.63,0.4,0.57,0.74,NULL
1073358,"abc",572,0.53,0.77,0.6,0.57,0.66,NULL
1073644,"abc",444,0.42,0.63,0.4,0.57,0.56,NULL
1073884,"abc",486,0.38,0.65,0.6,0.57,0.56,NULL
1074236,"abc",464,0.39,0.51,0.4,0.57,0.7,NULL
1074461,"abc",445,0.39,0.51,0.4,0.57,0.7,NULL
1074496,"abc",520,0.51,0.63,0.4,0.57,0.74,NULL
1075025,"abc",543,0.38,0.65,0.6,0.81,0.56,NULL
1075727,"abc",551,0.6636,0.63,0.4,0.57,0.74,NULL
1075893,"abc",527,0.51,0.63,0.4,0.57,0.74,NULL
1076357,"abc",510,0.51,0.63,0.4,0.57,0.74,NULL
1076388,"abc",458,0.45,0.63,0.4,0.57,0.62,NULL
1076551,"abc",530,0.7188,0.63,0.4,0.57,0.62,NULL
1077497,"abc",501,0.676,0.63,0.4,0.57,0.56,NULL
1078014,"abc",448,0.522,0.51,0.4,0.57,0.58,NULL
1078268,"abc",457,0.42,0.63,0.4,0.57,0.56,NULL
1078780,"abc",457,0.4328,0.63,0.4,0.57,0.56,NULL
1079344,"abc",459,0.5988,0.51,0.4,0.57,0.58,NULL
1079716,"abc",513,0.5864,0.63,0.4,0.57,0.56,NULL
1079868,"abc",496,0.45,0.63,0.4,0.57,0.62,NULL
1080697,"abc",487,0.45,0.63,0.4,0.57,0.62,NULL
1081308,"abc",458,0.42,0.63,0.4,0.57,0.56,NULL
1082118,"abc",463,0.3812,0.51,0.4,0.57,0.58,NULL
1082573,"abc",478,0.514,0.63,0.4,0.57,0.62,NULL
1083449,"abc",499,0.4884,0.63,0.4,0.57,0.62,NULL
1083610,"abc",485,0.45,0.63,0.4,0.57,0.62,NULL
1083671,"abc",468,0.45,0.63,0.4,0.57,0.62,NULL
1084784,"abc",476,0.42,0.63,0.4,0.57,0.56,NULL
1085130,"abc",500,0.5988,0.51,0.4,0.57,0.58,NULL
1085199,"abc",480,0.6372,0.51,0.4,0.57,0.58,NULL
1085328,"abc",502,0.6676,0.63,0.4,0.57,0.62,NULL
1085676,"abc",444,0.3384,0.51,0.4,0.57,0.52,NULL
1085968,"abc",514,0.51,0.63,0.4,0.57,0.74,NULL
1086057,"abc",506,0.4756,0.63,0.4,0.57,0.62,NULL
1086174,"abc",512,0.51,0.63,0.4,0.57,0.74,NULL
1086415,"abc",503,0.45,0.63,0.4,0.57,0.62,NULL
1087094,"abc",523,0.51,0.63,0.4,0.57,0.74,NULL
1087375,"abc",445,0.39,0.51,0.4,0.57,0.7,NULL
1087970,"abc",450,0.39,0.51,0.4,0.57,0.7,NULL
